Datos que encuentra el metodo de Runge(variable ind.	 variable dep.	 numero de thread)
0.009488	 0.780487
0.009550	 0.780455
0.009613	 0.780424
0.009676	 0.780392
0.009739	 0.780360
0.009802	 0.780329
0.009865	 0.780297
0.009927	 0.780265
0.009990	 0.780234
0.010053	 0.780202
0.010116	 0.780170
0.010179	 0.780139
0.010242	 0.780107
0.010304	 0.780075
0.010367	 0.780044
0.010430	 0.780012
0.010493	 0.779980
0.010556	 0.779949
0.010619	 0.779917
0.010681	 0.779886
0.010744	 0.779854
0.010807	 0.779822
0.010870	 0.779791
0.010933	 0.779759
0.010996	 0.779728
0.011058	 0.779696
0.011121	 0.779665
0.011184	 0.779633
0.011247	 0.779601
0.011310	 0.779570
0.011373	 0.779538
0.011435	 0.779507
0.011498	 0.779475
0.011561	 0.779444
0.011624	 0.779412
0.011687	 0.779381
0.011750	 0.779349
0.011812	 0.779318
0.011875	 0.779287
0.011938	 0.779255
0.012001	 0.779224
0.012064	 0.779192
0.012127	 0.779161
0.012189	 0.779129
0.012252	 0.779098
0.012315	 0.779067
0.012378	 0.779035
0.012441	 0.779004
0.012504	 0.778972
0.012566	 0.778941
0.012629	 0.778910
0.012692	 0.778878
0.012755	 0.778847
0.012818	 0.778816
0.012881	 0.778784
0.012943	 0.778753
0.013006	 0.778722
0.013069	 0.778690
0.013132	 0.778659
0.013195	 0.778628
0.013258	 0.778596
0.013320	 0.778565
0.013383	 0.778534
0.013446	 0.778503
0.013509	 0.778471
0.013572	 0.778440
0.013635	 0.778409
0.013697	 0.778378
0.013760	 0.778346
0.013823	 0.778315
0.013886	 0.778284
0.013949	 0.778253
0.014012	 0.778222
0.014074	 0.778190
0.014137	 0.778159
0.014200	 0.778128
0.014263	 0.778097
0.014326	 0.778066
0.014389	 0.778035
0.014451	 0.778003
0.014514	 0.777972
0.014577	 0.777941
0.014640	 0.777910
0.014703	 0.777879
0.014766	 0.777848
0.014828	 0.777817
0.014891	 0.777786
0.014954	 0.777755
0.015017	 0.777723
0.015080	 0.777692
0.015143	 0.777661
0.015205	 0.777630
0.015268	 0.777599
0.015331	 0.777568
0.015394	 0.777537
0.015457	 0.777506
0.015520	 0.777475
0.015582	 0.777444
0.015645	 0.777413
0.015708	 0.777382
0.015771	 0.777351
0.015834	 0.777320
0.015896	 0.777289
0.015959	 0.777258
0.016022	 0.777227
0.016085	 0.777196
0.016148	 0.777165
0.016211	 0.777135
0.016273	 0.777104
0.016336	 0.777073
0.016399	 0.777042
0.016462	 0.777011
0.016525	 0.776980
0.016588	 0.776949
0.016650	 0.776918
0.016713	 0.776887
0.016776	 0.776857
0.016839	 0.776826
0.016902	 0.776795
0.016965	 0.776764
0.017027	 0.776733
0.017090	 0.776702
0.017153	 0.776672
0.017216	 0.776641
0.017279	 0.776610
0.017342	 0.776579
0.017404	 0.776548
0.017467	 0.776518
0.017530	 0.776487
0.017593	 0.776456
0.017656	 0.776425
0.017719	 0.776395
0.017781	 0.776364
0.017844	 0.776333
0.017907	 0.776302
0.017970	 0.776272
0.018033	 0.776241
0.018096	 0.776210
0.018158	 0.776180
0.018221	 0.776149
0.018284	 0.776118
0.018347	 0.776088
0.018410	 0.776057
0.018473	 0.776026
0.018535	 0.775996
0.018598	 0.775965
0.018661	 0.775934
0.018724	 0.775904
0.018787	 0.775873
0.018850	 0.775843
0.018912	 0.775812
0.018975	 0.775781
0.019038	 0.775751
0.019101	 0.775720
0.019164	 0.775690
0.019227	 0.775659
0.019289	 0.775629
0.019352	 0.775598
0.019415	 0.775567
0.019478	 0.775537
0.019541	 0.775506
0.019604	 0.775476
0.019666	 0.775445
0.019729	 0.775415
0.019792	 0.775384
0.019855	 0.775354
0.019918	 0.775323
0.019981	 0.775293
0.020043	 0.775263
0.020106	 0.775232
0.020169	 0.775202
0.020232	 0.775171
0.020295	 0.775141
0.020358	 0.775110
0.020420	 0.775080
0.020483	 0.775050
0.020546	 0.775019
0.020609	 0.774989
0.020672	 0.774958
0.020735	 0.774928
0.020797	 0.774898
0.020860	 0.774867
0.020923	 0.774837
0.020986	 0.774807
0.021049	 0.774776
0.021112	 0.774746
0.021174	 0.774716
0.021237	 0.774685
0.021300	 0.774655
0.021363	 0.774625
0.021426	 0.774594
0.021489	 0.774564
0.021551	 0.774534
0.021614	 0.774504
0.021677	 0.774473
0.021740	 0.774443
0.021803	 0.774413
0.021866	 0.774383
0.021928	 0.774352
0.021991	 0.774322
0.022054	 0.774292
0.022117	 0.774262
0.022180	 0.774231
0.022243	 0.774201
0.022305	 0.774171
0.022368	 0.774141
0.022431	 0.774111
0.022494	 0.774081
0.022557	 0.774051
0.022620	 0.774020
0.022682	 0.773990
0.022745	 0.773960
0.022808	 0.773930
0.022871	 0.773900
0.022934	 0.773870
0.022997	 0.773840
0.023059	 0.773810
0.023122	 0.773780
0.023185	 0.773749
0.023248	 0.773719
0.023311	 0.773689
0.023374	 0.773659
0.023436	 0.773629
0.023499	 0.773599
0.023562	 0.773569
0.023625	 0.773539
0.023688	 0.773509
0.023750	 0.773479
0.023813	 0.773449
0.023876	 0.773419
0.023939	 0.773389
0.024002	 0.773359
0.024065	 0.773329
0.024127	 0.773299
0.024190	 0.773269
0.024253	 0.773239
0.024316	 0.773209
0.024379	 0.773180
0.024442	 0.773150
0.024504	 0.773120
0.024567	 0.773090
0.024630	 0.773060
0.024693	 0.773030
0.024756	 0.773000
0.024819	 0.772970
0.024881	 0.772940
0.024944	 0.772911
0.025007	 0.772881
0.025070	 0.772851
0.025133	 0.772821
0.025196	 0.772791
0.025258	 0.772761
0.025321	 0.772732
0.025384	 0.772702
0.025447	 0.772672
0.025510	 0.772642
0.025573	 0.772612
0.025635	 0.772583
0.025698	 0.772553
0.025761	 0.772523
0.025824	 0.772493
0.025887	 0.772464
0.025950	 0.772434
0.026012	 0.772404
0.026075	 0.772374
0.026138	 0.772345
0.026201	 0.772315
0.026264	 0.772285
0.026327	 0.772256
0.026389	 0.772226
0.026452	 0.772196
0.026515	 0.772167
0.026578	 0.772137
0.026641	 0.772107
0.026704	 0.772078
0.026766	 0.772048
0.026829	 0.772018
0.026892	 0.771989
0.026955	 0.771959
0.027018	 0.771930
0.027081	 0.771900
0.027143	 0.771870
0.027206	 0.771841
0.027269	 0.771811
0.027332	 0.771782
0.027395	 0.771752
0.027458	 0.771723
0.027520	 0.771693
0.027583	 0.771663
0.027646	 0.771634
0.027709	 0.771604
0.027772	 0.771575
0.027835	 0.771545
0.027897	 0.771516
0.027960	 0.771486
0.028023	 0.771457
0.028086	 0.771428
0.028149	 0.771398
0.028212	 0.771369
0.028274	 0.771339
0.028337	 0.771310
0.028400	 0.771280
0.028463	 0.771251
0.028526	 0.771221
0.028589	 0.771192
0.028651	 0.771163
0.028714	 0.771133
0.028777	 0.771104
0.028840	 0.771074
0.028903	 0.771045
0.028966	 0.771016
0.029028	 0.770986
0.029091	 0.770957
0.029154	 0.770928
0.029217	 0.770898
0.029280	 0.770869
0.029343	 0.770840
0.029405	 0.770810
0.029468	 0.770781
0.029531	 0.770752
0.029594	 0.770723
0.029657	 0.770693
0.029720	 0.770664
0.029782	 0.770635
0.029845	 0.770606
0.029908	 0.770576
0.029971	 0.770547
0.030034	 0.770518
0.030097	 0.770489
0.030159	 0.770459
0.030222	 0.770430
0.030285	 0.770401
0.030348	 0.770372
0.030411	 0.770343
0.030474	 0.770313
0.030536	 0.770284
0.030599	 0.770255
0.030662	 0.770226
0.030725	 0.770197
0.030788	 0.770168
0.030851	 0.770139
0.030913	 0.770109
0.030976	 0.770080
0.031039	 0.770051
0.031102	 0.770022
0.031165	 0.769993
0.031228	 0.769964
0.031290	 0.769935
0.031353	 0.769906
0.031416	 0.769877
0.031479	 0.769848
0.031542	 0.769819
0.031604	 0.769790
0.031667	 0.769761
0.031730	 0.769732
0.031793	 0.769702
0.031856	 0.769673
0.031919	 0.769644
0.031981	 0.769616
0.032044	 0.769587
0.032107	 0.769558
0.032170	 0.769529
0.032233	 0.769500
0.032296	 0.769471
0.032358	 0.769442
0.032421	 0.769413
0.032484	 0.769384
0.032547	 0.769355
0.032610	 0.769326
0.032673	 0.769297
0.032735	 0.769268
0.032798	 0.769239
0.032861	 0.769210
0.032924	 0.769182
0.032987	 0.769153
0.033050	 0.769124
0.033112	 0.769095
0.033175	 0.769066
0.033238	 0.769037
0.033301	 0.769009
0.033364	 0.768980
0.033427	 0.768951
0.033489	 0.768922
0.033552	 0.768893
0.033615	 0.768865
0.033678	 0.768836
0.033741	 0.768807
0.033804	 0.768778
0.033866	 0.768749
0.033929	 0.768721
0.033992	 0.768692
0.034055	 0.768663
0.034118	 0.768635
0.034181	 0.768606
0.034243	 0.768577
0.034306	 0.768548
0.034369	 0.768520
0.034432	 0.768491
0.034495	 0.768462
0.034558	 0.768434
0.034620	 0.768405
0.034683	 0.768376
0.034746	 0.768348
0.034809	 0.768319
0.034872	 0.768290
0.034935	 0.768262
0.034997	 0.768233
0.035060	 0.768205
0.035123	 0.768176
0.035186	 0.768147
0.035249	 0.768119
0.035312	 0.768090
0.035374	 0.768062
0.035437	 0.768033
0.035500	 0.768005
0.035563	 0.767976
0.035626	 0.767947
0.035689	 0.767919
0.035751	 0.767890
0.035814	 0.767862
0.035877	 0.767833
0.035940	 0.767805
0.036003	 0.767776
0.036066	 0.767748
0.036128	 0.767720
0.036191	 0.767691
0.036254	 0.767663
0.036317	 0.767634
0.036380	 0.767606
0.036443	 0.767577
0.036505	 0.767549
0.036568	 0.767520
0.036631	 0.767492
0.036694	 0.767464
0.036757	 0.767435
0.036820	 0.767407
0.036882	 0.767378
0.036945	 0.767350
0.037008	 0.767322
0.037071	 0.767293
0.037134	 0.767265
0.037197	 0.767237
0.037259	 0.767208
0.037322	 0.767180
0.037385	 0.767152
0.037448	 0.767123
0.037511	 0.767095
0.037574	 0.767067
0.037636	 0.767038
0.037699	 0.767010
0.037762	 0.766982
0.037825	 0.766954
0.037888	 0.766925
0.037951	 0.766897
0.038013	 0.766869
0.038076	 0.766841
0.038139	 0.766812
0.038202	 0.766784
0.038265	 0.766756
0.038328	 0.766728
0.038390	 0.766700
0.038453	 0.766671
0.038516	 0.766643
0.038579	 0.766615
0.038642	 0.766587
0.038705	 0.766559
0.038767	 0.766531
0.038830	 0.766503
0.038893	 0.766474
0.038956	 0.766446
0.039019	 0.766418
0.039082	 0.766390
0.039144	 0.766362
0.039207	 0.766334
0.039270	 0.766306
0.039333	 0.766278
0.039396	 0.766250
0.039458	 0.766222
0.039521	 0.766194
0.039584	 0.766165
0.039647	 0.766137
0.039710	 0.766109
0.039773	 0.766081
0.039835	 0.766053
0.039898	 0.766025
0.039961	 0.765997
0.040024	 0.765969
0.040087	 0.765941
0.040150	 0.765913
0.040212	 0.765886
0.040275	 0.765858
0.040338	 0.765830
0.040401	 0.765802
0.040464	 0.765774
0.040527	 0.765746
0.040589	 0.765718
0.040652	 0.765690
0.040715	 0.765662
0.040778	 0.765634
0.040841	 0.765606
0.040904	 0.765578
0.040966	 0.765550
0.041029	 0.765523
0.041092	 0.765495
0.041155	 0.765467
0.041218	 0.765439
0.041281	 0.765411
0.041343	 0.765383
0.041406	 0.765356
0.041469	 0.765328
0.041532	 0.765300
0.041595	 0.765272
0.041658	 0.765244
0.041720	 0.765217
0.041783	 0.765189
0.041846	 0.765161
0.041909	 0.765133
0.041972	 0.765106
0.042035	 0.765078
0.042097	 0.765050
0.042160	 0.765023
0.042223	 0.764995
0.042286	 0.764967
0.042349	 0.764939
0.042412	 0.764912
0.042474	 0.764884
0.042537	 0.764856
0.042600	 0.764829
0.042663	 0.764801
0.042726	 0.764773
0.042789	 0.764746
0.042851	 0.764718
0.042914	 0.764690
0.042977	 0.764663
0.043040	 0.764635
0.043103	 0.764608
0.043166	 0.764580
0.043228	 0.764552
0.043291	 0.764525
0.043354	 0.764497
0.043417	 0.764470
0.043480	 0.764442
0.043543	 0.764415
0.043605	 0.764387
0.043668	 0.764360
0.043731	 0.764332
0.043794	 0.764304
0.043857	 0.764277
0.043920	 0.764249
0.043982	 0.764222
0.044045	 0.764194
0.044108	 0.764167
0.044171	 0.764140
0.044234	 0.764112
0.044297	 0.764085
0.044359	 0.764057
0.044422	 0.764030
0.044485	 0.764002
0.044548	 0.763975
0.044611	 0.763947
0.044674	 0.763920
0.044736	 0.763893
0.044799	 0.763865
0.044862	 0.763838
0.044925	 0.763811
0.044988	 0.763783
0.045051	 0.763756
0.045113	 0.763728
0.045176	 0.763701
0.045239	 0.763674
0.045302	 0.763646
0.045365	 0.763619
0.045428	 0.763592
0.045490	 0.763565
0.045553	 0.763537
0.045616	 0.763510
0.045679	 0.763483
0.045742	 0.763455
0.045805	 0.763428
0.045867	 0.763401
0.045930	 0.763374
0.045993	 0.763346
0.046056	 0.763319
0.046119	 0.763292
0.046182	 0.763265
0.046244	 0.763237
0.046307	 0.763210
0.046370	 0.763183
0.046433	 0.763156
0.046496	 0.763129
0.046559	 0.763102
0.046621	 0.763074
0.046684	 0.763047
0.046747	 0.763020
0.046810	 0.762993
0.046873	 0.762966
0.046936	 0.762939
0.046998	 0.762912
0.047061	 0.762884
0.047124	 0.762857
0.047187	 0.762830
0.047250	 0.762803
0.047312	 0.762776
0.047375	 0.762749
0.047438	 0.762722
0.047501	 0.762695
0.047564	 0.762668
0.047627	 0.762641
0.047689	 0.762614
0.047752	 0.762587
0.047815	 0.762560
0.047878	 0.762533
0.047941	 0.762506
0.048004	 0.762479
0.048066	 0.762452
0.048129	 0.762425
0.048192	 0.762398
0.048255	 0.762371
0.048318	 0.762344
0.048381	 0.762317
0.048443	 0.762290
0.048506	 0.762263
0.048569	 0.762236
0.048632	 0.762209
0.048695	 0.762182
0.048758	 0.762156
0.048820	 0.762129
0.048883	 0.762102
0.048946	 0.762075
0.049009	 0.762048
0.049072	 0.762021
0.049135	 0.761994
0.049197	 0.761968
0.049260	 0.761941
0.049323	 0.761914
0.049386	 0.761887
0.049449	 0.761860
0.049512	 0.761833
0.049574	 0.761807
0.049637	 0.761780
0.049700	 0.761753
0.049763	 0.761726
0.049826	 0.761700
0.049889	 0.761673
0.049951	 0.761646
0.050014	 0.761619
0.050077	 0.761593
0.050140	 0.761566
0.050203	 0.761539
0.050266	 0.761513
0.050328	 0.761486
0.050391	 0.761459
0.050454	 0.761432
0.050517	 0.761406
0.050580	 0.761379
0.050643	 0.761352
0.050705	 0.761326
0.050768	 0.761299
0.050831	 0.761273
0.050894	 0.761246
0.050957	 0.761219
0.051020	 0.761193
0.051082	 0.761166
0.051145	 0.761140
0.051208	 0.761113
0.051271	 0.761086
0.051334	 0.761060
0.051397	 0.761033
0.051459	 0.761007
0.051522	 0.760980
0.051585	 0.760954
0.051648	 0.760927
0.051711	 0.760901
0.051774	 0.760874
0.051836	 0.760848
0.051899	 0.760821
0.051962	 0.760795
0.052025	 0.760768
0.052088	 0.760742
0.052151	 0.760715
0.052213	 0.760689
0.052276	 0.760662
0.052339	 0.760636
0.052402	 0.760609
0.052465	 0.760583
0.052528	 0.760557
0.052590	 0.760530
0.052653	 0.760504
0.052716	 0.760477
0.052779	 0.760451
0.052842	 0.760424
0.052905	 0.760398
0.052967	 0.760372
0.053030	 0.760345
0.053093	 0.760319
0.053156	 0.760293
0.053219	 0.760266
0.053282	 0.760240
0.053344	 0.760214
0.053407	 0.760188
0.053470	 0.760161
0.053533	 0.760135
0.053596	 0.760109
0.053659	 0.760082
0.053721	 0.760056
0.053784	 0.760030
0.053847	 0.760004
0.053910	 0.759977
0.053973	 0.759951
0.054036	 0.759925
0.054098	 0.759899
0.054161	 0.759872
0.054224	 0.759846
0.054287	 0.759820
0.054350	 0.759794
0.054413	 0.759768
0.054475	 0.759742
0.054538	 0.759715
0.054601	 0.759689
0.054664	 0.759663
0.054727	 0.759637
0.054790	 0.759611
0.054852	 0.759585
0.054915	 0.759559
0.054978	 0.759532
0.055041	 0.759506
0.055104	 0.759480
0.055166	 0.759454
0.055229	 0.759428
0.055292	 0.759402
0.055355	 0.759376
0.055418	 0.759350
0.055481	 0.759324
0.055543	 0.759298
0.055606	 0.759272
0.055669	 0.759246
0.055732	 0.759220
0.055795	 0.759194
0.055858	 0.759168
0.055920	 0.759142
0.055983	 0.759116
0.056046	 0.759090
0.056109	 0.759064
0.056172	 0.759038
0.056235	 0.759012
0.056297	 0.758986
0.056360	 0.758960
0.056423	 0.758934
0.056486	 0.758908
0.056549	 0.758882
0.056612	 0.758856
0.056674	 0.758831
0.056737	 0.758805
0.056800	 0.758779
0.056863	 0.758753
0.056926	 0.758727
0.056989	 0.758701
0.057051	 0.758675
0.057114	 0.758650
0.057177	 0.758624
0.057240	 0.758598
0.057303	 0.758572
0.057366	 0.758546
0.057428	 0.758520
0.057491	 0.758495
0.057554	 0.758469
0.057617	 0.758443
0.057680	 0.758417
0.057743	 0.758392
0.057805	 0.758366
0.057868	 0.758340
0.057931	 0.758314
0.057994	 0.758289
0.058057	 0.758263
0.058120	 0.758237
0.058182	 0.758212
0.058245	 0.758186
0.058308	 0.758160
0.058371	 0.758134
0.058434	 0.758109
0.058497	 0.758083
0.058559	 0.758058
0.058622	 0.758032
0.058685	 0.758006
0.058748	 0.757981
0.058811	 0.757955
0.058874	 0.757929
0.058936	 0.757904
0.058999	 0.757878
0.059062	 0.757853
0.059125	 0.757827
0.059188	 0.757801
0.059251	 0.757776
0.059313	 0.757750
0.059376	 0.757725
0.059439	 0.757699
0.059502	 0.757674
0.059565	 0.757648
0.059628	 0.757623
0.059690	 0.757597
0.059753	 0.757572
0.059816	 0.757546
0.059879	 0.757521
0.059942	 0.757495
0.060005	 0.757470
0.060067	 0.757444
0.060130	 0.757419
0.060193	 0.757393
0.060256	 0.757368
0.060319	 0.757343
0.060382	 0.757317
0.060444	 0.757292
0.060507	 0.757266
0.060570	 0.757241
0.060633	 0.757216
0.060696	 0.757190
0.060759	 0.757165
0.060821	 0.757139
0.060884	 0.757114
0.060947	 0.757089
0.061010	 0.757063
0.061073	 0.757038
0.061136	 0.757013
0.061198	 0.756987
0.061261	 0.756962
0.061324	 0.756937
0.061387	 0.756912
0.061450	 0.756886
0.061513	 0.756861
0.061575	 0.756836
0.061638	 0.756810
0.061701	 0.756785
0.061764	 0.756760
0.061827	 0.756735
0.061890	 0.756709
0.061952	 0.756684
0.062015	 0.756659
0.062078	 0.756634
0.062141	 0.756609
0.062204	 0.756583
0.062267	 0.756558
0.062329	 0.756533
0.062392	 0.756508
0.062455	 0.756483
0.062518	 0.756458
0.062581	 0.756432
0.062643	 0.756407
0.062706	 0.756382
0.062769	 0.756357
0.062832	 0.756332
0.062895	 0.756307
0.062958	 0.756282
0.063020	 0.756257
0.063083	 0.756232
0.063146	 0.756207
0.063209	 0.756182
0.063272	 0.756157
0.063335	 0.756131
0.063397	 0.756106
0.063460	 0.756081
0.063523	 0.756056
0.063586	 0.756031
0.063649	 0.756006
0.063712	 0.755981
0.063774	 0.755956
0.063837	 0.755931
0.063900	 0.755906
0.063963	 0.755881
0.064026	 0.755857
0.064089	 0.755832
0.064151	 0.755807
0.064214	 0.755782
0.064277	 0.755757
0.064340	 0.755732
0.064403	 0.755707
0.064466	 0.755682
0.064528	 0.755657
0.064591	 0.755632
0.064654	 0.755607
0.064717	 0.755583
0.064780	 0.755558
0.064843	 0.755533
0.064905	 0.755508
0.064968	 0.755483
0.065031	 0.755458
0.065094	 0.755434
0.065157	 0.755409
0.065220	 0.755384
0.065282	 0.755359
0.065345	 0.755334
0.065408	 0.755310
0.065471	 0.755285
0.065534	 0.755260
0.065597	 0.755235
0.065659	 0.755211
0.065722	 0.755186
0.065785	 0.755161
0.065848	 0.755136
0.065911	 0.755112
0.065974	 0.755087
0.066036	 0.755062
0.066099	 0.755038
0.066162	 0.755013
0.066225	 0.754988
0.066288	 0.754964
0.066351	 0.754939
0.066413	 0.754914
0.066476	 0.754890
0.066539	 0.754865
0.066602	 0.754840
0.066665	 0.754816
0.066728	 0.754791
0.066790	 0.754767
0.066853	 0.754742
0.066916	 0.754717
0.066979	 0.754693
0.067042	 0.754668
0.067105	 0.754644
0.067167	 0.754619
0.067230	 0.754595
0.067293	 0.754570
0.067356	 0.754546
0.067419	 0.754521
0.067482	 0.754497
0.067544	 0.754472
0.067607	 0.754448
0.067670	 0.754423
0.067733	 0.754399
0.067796	 0.754374
0.067859	 0.754350
0.067921	 0.754325
0.067984	 0.754301
0.068047	 0.754276
0.068110	 0.754252
0.068173	 0.754227
0.068236	 0.754203
0.068298	 0.754179
0.068361	 0.754154
0.068424	 0.754130
0.068487	 0.754105
0.068550	 0.754081
0.068613	 0.754057
0.068675	 0.754032
0.068738	 0.754008
0.068801	 0.753984
0.068864	 0.753959
0.068927	 0.753935
0.068990	 0.753911
0.069052	 0.753886
0.069115	 0.753862
0.069178	 0.753838
0.069241	 0.753814
0.069304	 0.753789
0.069367	 0.753765
0.069429	 0.753741
0.069492	 0.753716
0.069555	 0.753692
0.069618	 0.753668
0.069681	 0.753644
0.069744	 0.753620
0.069806	 0.753595
0.069869	 0.753571
0.069932	 0.753547
0.069995	 0.753523
0.070058	 0.753499
0.070121	 0.753474
0.070183	 0.753450
0.070246	 0.753426
0.070309	 0.753402
0.070372	 0.753378
0.070435	 0.753354
0.070497	 0.753330
0.070560	 0.753305
0.070623	 0.753281
0.070686	 0.753257
0.070749	 0.753233
0.070812	 0.753209
0.070874	 0.753185
0.070937	 0.753161
0.071000	 0.753137
0.071063	 0.753113
0.071126	 0.753089
0.071189	 0.753065
0.071251	 0.753041
0.071314	 0.753017
0.071377	 0.752993
0.071440	 0.752969
0.071503	 0.752945
0.071566	 0.752921
0.071628	 0.752897
0.071691	 0.752873
0.071754	 0.752849
0.071817	 0.752825
0.071880	 0.752801
0.071943	 0.752777
0.072005	 0.752753
0.072068	 0.752729
0.072131	 0.752705
0.072194	 0.752681
0.072257	 0.752658
0.072320	 0.752634
0.072382	 0.752610
0.072445	 0.752586
0.072508	 0.752562
0.072571	 0.752538
0.072634	 0.752514
0.072697	 0.752491
0.072759	 0.752467
0.072822	 0.752443
0.072885	 0.752419
0.072948	 0.752395
0.073011	 0.752371
0.073074	 0.752348
0.073136	 0.752324
0.073199	 0.752300
0.073262	 0.752276
0.073325	 0.752253
0.073388	 0.752229
0.073451	 0.752205
0.073513	 0.752181
0.073576	 0.752158
0.073639	 0.752134
0.073702	 0.752110
0.073765	 0.752087
0.073828	 0.752063
0.073890	 0.752039
0.073953	 0.752016
0.074016	 0.751992
0.074079	 0.751968
0.074142	 0.751945
0.074205	 0.751921
0.074267	 0.751897
0.074330	 0.751874
0.074393	 0.751850
0.074456	 0.751826
0.074519	 0.751803
0.074582	 0.751779
0.074644	 0.751756
0.074707	 0.751732
0.074770	 0.751709
0.074833	 0.751685
0.074896	 0.751661
0.074959	 0.751638
0.075021	 0.751614
0.075084	 0.751591
0.075147	 0.751567
0.075210	 0.751544
0.075273	 0.751520
0.075336	 0.751497
0.075398	 0.751473
0.075461	 0.751450
0.075524	 0.751426
0.075587	 0.751403
0.075650	 0.751379
0.075713	 0.751356
0.075775	 0.751333
0.075838	 0.751309
0.075901	 0.751286
0.075964	 0.751262
0.076027	 0.751239
0.076090	 0.751216
0.076152	 0.751192
0.076215	 0.751169
0.076278	 0.751145
0.076341	 0.751122
0.076404	 0.751099
0.076467	 0.751075
0.076529	 0.751052
0.076592	 0.751029
0.076655	 0.751005
0.076718	 0.750982
0.076781	 0.750959
0.076844	 0.750935
0.076906	 0.750912
0.076969	 0.750889
0.077032	 0.750866
0.077095	 0.750842
0.077158	 0.750819
0.077221	 0.750796
0.077283	 0.750773
0.077346	 0.750749
0.077409	 0.750726
0.077472	 0.750703
0.077535	 0.750680
0.077598	 0.750657
0.077660	 0.750633
0.077723	 0.750610
0.077786	 0.750587
0.077849	 0.750564
0.077912	 0.750541
0.077975	 0.750517
0.078037	 0.750494
0.078100	 0.750471
0.078163	 0.750448
0.078226	 0.750425
0.078289	 0.750402
0.078351	 0.750379
0.078414	 0.750356
0.078477	 0.750333
0.078540	 0.750310
0.078603	 0.750286
0.078666	 0.750263
0.078728	 0.750240
0.078791	 0.750217
0.078854	 0.750194
0.078917	 0.750171
0.078980	 0.750148
0.079043	 0.750125
0.079105	 0.750102
0.079168	 0.750079
0.079231	 0.750056
0.079294	 0.750033
0.079357	 0.750010
