Datos que encuentra el metodo de Runge(variable ind.	 variable dep.	 numero de thread)
0.000000	 0.785400
0.000000	 0.785442
0.000063	 0.785484
0.000126	 0.785526
0.000188	 0.785568
0.000251	 0.785609
0.000314	 0.785651
0.000377	 0.785693
0.000440	 0.785735
0.000503	 0.785777
0.000565	 0.785819
0.000628	 0.785861
0.000691	 0.785903
0.000754	 0.785945
0.000817	 0.785987
0.000880	 0.786029
0.000942	 0.786071
0.001005	 0.786113
0.001068	 0.786155
0.001131	 0.786197
0.001194	 0.786239
0.001257	 0.786281
0.001319	 0.786323
0.001382	 0.786365
0.001445	 0.786407
0.001508	 0.786449
0.001571	 0.786491
0.001634	 0.786533
0.001696	 0.786575
0.001759	 0.786617
0.001822	 0.786659
0.001885	 0.786702
0.001948	 0.786744
0.002011	 0.786786
0.002073	 0.786828
0.002136	 0.786870
0.002199	 0.786912
0.002262	 0.786954
0.002325	 0.786996
0.002388	 0.787038
0.002450	 0.787080
0.002513	 0.787123
0.002576	 0.787165
0.002639	 0.787207
0.002702	 0.787249
0.002765	 0.787291
0.002827	 0.787333
0.002890	 0.787376
0.002953	 0.787418
0.003016	 0.787460
0.003079	 0.787502
0.003142	 0.787544
0.003204	 0.787587
0.003267	 0.787629
0.003330	 0.787671
0.003393	 0.787713
0.003456	 0.787755
0.003519	 0.787798
0.003581	 0.787840
0.003644	 0.787882
0.003707	 0.787924
0.003770	 0.787967
0.003833	 0.788009
0.003896	 0.788051
0.003958	 0.788094
0.004021	 0.788136
0.004084	 0.788178
0.004147	 0.788220
0.004210	 0.788263
0.004273	 0.788305
0.004335	 0.788347
0.004398	 0.788390
0.004461	 0.788432
0.004524	 0.788474
0.004587	 0.788517
0.004650	 0.788559
0.004712	 0.788601
0.004775	 0.788644
0.004838	 0.788686
0.004901	 0.788729
0.004964	 0.788771
0.005027	 0.788813
0.005089	 0.788856
0.005152	 0.788898
0.005215	 0.788940
0.005278	 0.788983
0.005341	 0.789025
0.005404	 0.789068
0.005466	 0.789110
0.005529	 0.789153
0.005592	 0.789195
0.005655	 0.789237
0.005718	 0.789280
0.005781	 0.789322
0.005843	 0.789365
0.005906	 0.789407
0.005969	 0.789450
0.006032	 0.789492
0.006095	 0.789535
